seed,arm,homeownership_rate,rental_vacancy_rate,mean_ltv_owner_occupier,mean_lti_owner_occupier,annual_appreciation_g
21,baseline,0.21763085399449036,0.09343434343434344,0.7596473391921136,2.5862661770567748,0.012453095242621837
22,baseline,0.2628398791540785,0.1784776902887139,0.8204653991096039,2.5129297846387098,-0.0019222966594979463
23,baseline,0.27298850574712646,0.16336633663366337,0.7814682572160953,2.6200129389128355,0.06877850281044862
24,baseline,0.3134715025906736,0.10301507537688442,0.7910867152436653,2.4603472929130814,0.024426862787331194
25,baseline,0.2582781456953642,0.211340206185567,0.791800101228314,2.603081688363897,-0.0014493322905561046
26,baseline,0.30344827586206896,0.03424657534246575,0.779745976215801,2.674251631859442,0.024156796681563453
27,baseline,0.2699228791773779,0.05808080808080808,0.7743200034206711,2.562415900785615,-0.010681654235739302
28,baseline,0.271689497716895,0.011655011655011656,0.7793944730882985,2.5228377877393307,0.03741932977876705
29,baseline,0.3059490084985836,0.1174934725848564,0.7913917760224716,2.545274725445157,0.042113326143472296
30,baseline,0.23872679045092837,0.08040201005025126,0.7496703336234404,2.4906290824893795,-0.03
31,baseline,0.31645569620253167,0.07711442786069651,0.7795707148691611,2.6909808176750847,0.009621172662281241
32,baseline,0.23543123543123542,0.05442176870748299,0.7585084797482161,2.737849785845817,0.13126899999083053
33,baseline,0.2589641434262948,0.0,0.7602395194101962,2.491002137203079,0.09279758579907504
34,baseline,0.23929471032745592,0.08845208845208845,0.7775354412538075,2.4822735858310465,0.002039454542805741
35,baseline,0.2415966386554622,0.006437768240343348,0.760582191470363,2.493002769488708,0.05794274496644425
36,baseline,0.2026315789473684,0.0951219512195122,0.752384036178762,2.7337105279364806,0.025228955679763576
37,baseline,0.21479713603818615,0.07424593967517401,0.7692170850962445,2.6561472341827628,0.0
38,baseline,0.30217391304347824,0.02631578947368421,0.7750643571984746,2.4885638910368937,0.026696947296304785
39,baseline,0.23482849604221637,0.02197802197802198,0.7732937448695111,2.7813618951583994,0.029862141077689364
0,policy,0.24641833810888253,0.09743589743589744,0.7516708043517136,2.583155928185474,-0.002996963906929495
1,policy,0.2621082621082621,0.10148514851485149,0.7795200510757738,2.5767234564522346,0.014888291747862326
2,policy,0.22972972972972974,0.11165048543689321,0.7785816486720596,2.6921292851708576,-0.00906233545143853
3,policy,0.26129666011787817,0.032520325203252036,0.7575996116372178,2.5077198255040862,0.07656503399934134
4,policy,0.2324455205811138,0.05609756097560976,0.7753032567455882,2.6110370152435944,-0.03
5,policy,0.27510917030567683,0.03524229074889868,0.7770463313956523,2.5727227826713115,0.003908051384639899
6,policy,0.24728260869565216,0.07575757575757576,0.7740938855932598,2.644538243577401,0.004650893582522464
7,policy,0.2924281984334204,0.030848329048843187,0.7819249285304075,2.7010374986025076,0.024712712672191772
8,policy,0.2400990099009901,0.06698564593301436,0.770405126885998,2.7051000587788314,0.0
9,policy,0.2717391304347826,0.026200873362445413,0.762576789183432,2.4004822713110037,0.00472796765228356
10,policy,0.2440318302387268,0.1325581395348837,0.7723661889356354,2.5812897032941353,-0.012658440370440283
11,policy,0.2191142191142191,0.07625272331154684,0.7481538974008902,2.5443989066383654,0.013918991887488907
12,policy,0.26273458445040215,0.03773584905660377,0.7820408677006422,2.626347759974075,0.03474800042255688
13,policy,0.2215909090909091,0.12814070351758794,0.7698125287447468,2.8050924840292892,0.002756963556798997
14,policy,0.2560386473429952,0.06928406466512702,0.7597185539347923,2.5340003263283384,0.02017988555713912
15,policy,0.28132387706855794,0.012224938875305624,0.7625486765942274,2.4140528071482428,0.018177486259047804
16,policy,0.24528301886792453,0.03526448362720403,0.78591964194397,2.6672918860822787,0.006704688413544879
17,policy,0.26262626262626265,0.10096153846153846,0.7665889574725112,2.6472209627395946,0.05436094271071901
18,policy,0.28187919463087246,0.008908685968819599,0.7702125033732143,2.4582490741818677,0.11181321493596275
19,policy,0.211340206185567,0.051094890510948905,0.7625671104239086,2.5130997023627666,0.03397738739860978
20,policy,0.28440366972477066,0.02040816326530612,0.7730158548103973,2.703336510782445,0.05026506302873246
21,policy,0.24728260869565216,0.08439897698209718,0.7792105934368025,2.5755827096766337,0.010594815272370495
22,policy,0.23209169054441262,0.13910761154855644,0.7771019648035435,2.693902829806079,-0.014952838536758328
23,policy,0.27298850574712646,0.16336633663366337,0.7814682572160953,2.6200129389128355,0.06877850281044862
24,policy,0.24938271604938272,0.04714640198511166,0.8147170700276604,2.6810083411591243,-0.03
25,policy,0.23824451410658307,0.18393782383419688,0.7832086074359719,2.5657065853191674,0.01624883980523406
26,policy,0.30344827586206896,0.03424657534246575,0.779745976215801,2.674251631859442,0.024156796681563453
27,policy,0.2537313432835821,0.03865979381443299,0.7736269720036939,2.7322955747587185,0.009004717150320918
28,policy,0.2922374429223744,0.0069767441860465115,0.7772684493108281,2.5097471735932886,-0.03
29,policy,0.2896174863387978,0.08831168831168831,0.7846193298692566,2.502488908321457,0.0903628712650939
30,policy,0.26047904191616766,0.2153846153846154,0.7975911933403196,2.641415064071538,0.0250056051034675
31,policy,0.26405867970660146,0.0594059405940594,0.7667894412403561,2.603114214915981,0.042617083695024593
32,policy,0.22566371681415928,0.009111617312072893,0.7351401807620036,2.6903085888508875,0.06040835988019788
33,policy,0.2589641434262948,0.0,0.7602395194101962,2.491002137203079,0.09279758579907504
34,policy,0.2956730769230769,0.0,0.7872189904078261,2.4822106068584984,-0.03
35,policy,0.27989821882951654,0.08095238095238096,0.7782645810872632,2.7260814477375184,-0.0008022830423783933
36,policy,0.21764705882352942,0.1882640586797066,0.7634424620238778,2.6780155109579034,0.01736719764546235
37,policy,0.232,0.09732360097323602,0.7691254844701984,2.6256067136025596,0.09526281408352588
38,policy,0.2727272727272727,0.08463251670378619,0.7743345314857336,2.3947872554939993,0.028475938020446012
39,policy,0.281767955801105,0.06666666666666667,0.7904714066793691,2.7389015062739066,-0.03
