seed,arm,homeownership_rate,rental_vacancy_rate,mean_ltv_owner_occupier,mean_lti_owner_occupier,annual_appreciation_g
21,baseline,0.21763085399449036,0.09343434343434344,0.7596473391921136,2.5862661770567748,0.012453095242621837
22,baseline,0.2628398791540785,0.1784776902887139,0.8204653991096039,2.5129297846387098,-0.0019222966594979463
23,baseline,0.27298850574712646,0.16336633663366337,0.7814682572160953,2.6200129389128355,0.06877850281044862
24,baseline,0.3134715025906736,0.10301507537688442,0.7910867152436653,2.4603472929130814,0.024426862787331194
25,baseline,0.2582781456953642,0.211340206185567,0.791800101228314,2.603081688363897,-0.0014493322905561046
26,baseline,0.30344827586206896,0.03424657534246575,0.779745976215801,2.674251631859442,0.024156796681563453
27,baseline,0.2699228791773779,0.05808080808080808,0.7743200034206711,2.562415900785615,-0.010681654235739302
28,baseline,0.271689497716895,0.011655011655011656,0.7793944730882985,2.5228377877393307,0.03741932977876705
29,baseline,0.3059490084985836,0.1174934725848564,0.7913917760224716,2.545274725445157,0.042113326143472296
30,baseline,0.23872679045092837,0.08040201005025126,0.7496703336234404,2.4906290824893795,-0.03
31,baseline,0.31645569620253167,0.07711442786069651,0.7795707148691611,2.6909808176750847,0.009621172662281241
32,baseline,0.23543123543123542,0.05442176870748299,0.7585084797482161,2.737849785845817,0.13126899999083053
33,baseline,0.2589641434262948,0.0,0.7602395194101962,2.491002137203079,0.09279758579907504
34,baseline,0.23929471032745592,0.08845208845208845,0.7775354412538075,2.4822735858310465,0.002039454542805741
35,baseline,0.2415966386554622,0.006437768240343348,0.760582191470363,2.493002769488708,0.05794274496644425
36,baseline,0.2026315789473684,0.0951219512195122,0.752384036178762,2.7337105279364806,0.025228955679763576
37,baseline,0.21479713603818615,0.07424593967517401,0.7692170850962445,2.6561472341827628,0.0
38,baseline,0.30217391304347824,0.02631578947368421,0.7750643571984746,2.4885638910368937,0.026696947296304785
39,baseline,0.23482849604221637,0.02197802197802198,0.7732937448695111,2.7813618951583994,0.029862141077689364
0,policy,0.291497975708502,0.0,0.7660275359019149,2.6666716141386875,-0.028429755408861723
1,policy,0.226890756302521,0.12090680100755667,0.7663003930538788,2.6444947007871416,0.0049643765907969595
2,policy,0.25707547169811323,0.04838709677419355,0.7630111979521722,2.7044531254612334,0.07807831304303225
3,policy,0.3368146214099217,0.12682926829268293,0.8127693607388996,2.639396152731215,0.00954762672945364
4,policy,0.26109660574412535,0.06345177664974619,0.7741771148160203,2.961380087559577,0.014932825393043636
5,policy,0.29009433962264153,0.09237875288683603,0.7821850638833189,2.5566945060553796,0.06249492419323488
6,policy,0.27759197324414714,0.23421052631578948,0.8067698810672196,2.5502561121804237,-0.005324530472979316
7,policy,0.26216216216216215,0.03937007874015748,0.7733958487496588,2.7262478023168617,0.14336517957963513
8,policy,0.26570048309178745,0.038202247191011236,0.7617073609739475,2.5810968503023792,-0.03
9,policy,0.329004329004329,0.019650655021834062,0.7717309983713291,2.567629572821293,0.018827853120126914
10,policy,0.2547892720306513,0.017716535433070866,0.7774626551283832,2.4020918394603337,0.01880570373638224
11,policy,0.25874125874125875,0.0,0.7763740037519835,2.692892068997272,-0.002638898717586713
12,policy,0.2716049382716049,0.14794520547945206,0.7792050207731247,2.6406649139131364,0.000918075701067611
13,policy,0.24427480916030533,0.0,0.7534639238293225,2.565781525156595,-0.011128086631200018
14,policy,0.211864406779661,0.10327455919395466,0.7644072066785781,2.7790993771339965,0.004584767560419145
15,policy,0.260752688172043,0.06015037593984962,0.776417409928555,2.6894839474607894,0.03370123741170605
16,policy,0.27837837837837837,0.10123456790123457,0.7860807603766968,2.7183651945277045,0.031964685018379235
17,policy,0.2838196286472148,0.05759162303664921,0.7813527637056902,2.7940713136173025,0.035916091422582896
18,policy,0.28232189973614774,0.05,0.7819524183177593,2.477480375349059,-0.001094080490249505
19,policy,0.21158129175946547,0.013452914798206279,0.7542068284120976,2.7187444257515865,0.020741804718814594
20,policy,0.24808184143222506,0.0576036866359447,0.7586760743677735,2.65858155437967,0.0478400646088224
21,policy,0.2438423645320197,0.014423076923076924,0.7673463496299143,2.6262656694276534,-0.03
22,policy,0.21052631578947367,0.023752969121140142,0.7532849181416964,2.5731508316125495,-0.0018949218195972728
23,policy,0.215633423180593,0.05181347150259067,0.7659350252382983,2.7990728636902302,0.01074030843174345
24,policy,0.2802197802197802,0.13333333333333333,0.7861970863703631,2.541539585434166,-0.010212020951190004
25,policy,0.23513513513513515,0.07397959183673469,0.7513977337640779,2.5628678027953113,-0.02995915139274241
26,policy,0.22276029055690072,0.04481132075471698,0.752365460309096,2.73992425300989,-0.0002544625479270479
27,policy,0.2581453634085213,0.0327455919395466,0.7625115824440862,2.622213334841985,0.02734094746798954
28,policy,0.2749326145552561,0.08310991957104558,0.7818956902763731,2.597449183334435,0.019813601071065445
29,policy,0.23575129533678757,0.06965174129353234,0.7551636034888976,2.667563936286214,0.02375920660195341
30,policy,0.26557377049180325,0.18681318681318682,0.7792814152924764,2.556017815113479,0.047516098220910186
31,policy,0.2669902912621359,0.07565011820330969,0.778373018344533,2.656692171895468,-0.01805724241685014
32,policy,0.2346723044397463,0.00425531914893617,0.7516090886214115,2.782342982895518,0.004394999392974164
33,policy,0.24438902743142144,0.07710280373831775,0.7712783731314671,2.5765307075849244,0.006375325713043889
34,policy,0.28720626631853785,0.09290953545232274,0.787511815957379,2.4753564108284833,-0.0035660767409109173
35,policy,0.27953890489913547,0.1414141414141414,0.783912416810035,2.493526455363775,0.007151360968629339
36,policy,0.21613832853025935,0.11809045226130653,0.7783260982925152,2.5225494352513813,0.04605650651702109
37,policy,0.26331360946745563,0.13695090439276486,0.7669269276194638,2.73656515963429,0.13586679975969984
38,policy,0.2559241706161137,0.06666666666666667,0.7687972382045529,2.58912766730428,-0.002421021712441296
39,policy,0.24086021505376345,0.03333333333333333,0.7710216652187408,2.8105903138045507,-0.0038046014497153946
